Symbol,Volume,Market Cap,P/E Ratio,vec0,vec1,vec2,vec3,vec4,Volatility
TJX,0.8303523972600309,0.8855662861670736,0.03747252888907142,0.2754060924053192,0.8028180003166199,1.7139075994491577,-0.7720511555671692,-0.13920587301254272,0.1471
SO,0.8176315576433767,0.8749311806468021,0.03892598383769796,0.20956970751285553,0.8418397307395935,1.9219768047332764,-0.8943235874176025,-0.13567675650119781,0.1861
KMI,0.8822281649490571,0.8499195208354747,0.06461173773010177,0.27600300312042236,0.9240850210189819,2.283372402191162,-0.9699417352676392,-0.11923065781593323,0.1679
MRNA,0.8217086559565024,0.8415538384534167,0,0.0,0.0,0.0,0.0,0.0,0.4666
SEE,0.7839133203109339,0.7797240966216319,0.07596765509955296,0.26554256677627563,0.731788158416748,1.6663068532943726,-0.7898955345153809,-0.1321568638086319,0.3568
LRCX,0.7453065848375307,0.8778930122966774,0.04650832689735603,0.3162479102611542,0.8171472549438477,1.9535064697265625,-0.9341075420379639,-0.15271595120429993,0.3473
PGR,0.7887395114641824,0.8810166736612604,0.02944753479962425,0.32559266686439514,0.9786086678504944,2.1999711990356445,-1.0170375108718872,-0.17972248792648315,0.3735
SCHW,0.8653745461094823,0.8847388775903553,0.05373455131649651,0.2564290463924408,0.8045257925987244,1.8715089559555054,-0.9308353066444397,-0.1458495408296585,0.3503
VLO,0.8149515281094191,0.8547339861026425,0.23198607266973004,0.2331421822309494,0.8165884017944336,1.8576468229293823,-0.8737359642982483,-0.1502937525510788,0.2884
MSCI,0.6844867994857325,0.8516186000314621,0.02406782312556785,0.20721273124217987,0.6968839764595032,1.7273213863372803,-0.7993760704994202,-0.15727438032627106,0.2423
ATO,0.7340059408022036,0.8213725394017587,0.05211229365485923,0.24313335120677948,0.8023683428764343,1.8412322998046875,-0.8965731859207153,-0.1317889541387558,0.1712
IVZ,0.8208023925332923,0.7873179266024266,0.09365993426571174,0.2288147658109665,0.7805313467979431,1.7664198875427246,-0.8488211631774902,-0.1548132598400116,0.3125
HST,0.8511454216281387,0.8101178606935208,0.06264916178084126,0.18723517656326294,0.820119321346283,1.8832528591156006,-0.898848295211792,-0.15632879734039307,0.2725
DGX,0.7347419817565228,0.8180660486127302,0.05010828149088774,0.2324325144290924,0.8503886461257935,1.8398720026016235,-0.8636884093284607,-0.18519772589206696,0.2004
MMM,0.8123551660389718,0.8612254623348452,0,0.2456636130809784,0.7845467329025269,1.871211051940918,-0.8494338989257812,-0.13991157710552216,0.2774
SYF,0.8155748135906611,0.8115045751038443,0.18009949560614863,0.3176743686199188,0.9041182994842529,2.155857801437378,-1.0064618587493896,-0.1257200837135315,0.2636
FI,0.7909029196526234,0.87256924331689,0.03990296078771956,0.31202617287635803,0.9314847588539124,2.030512809753418,-0.9621466994285583,-0.12193194031715393,0.1771
SNA,0.6636702307997132,0.8162575161338014,0.0679686976959631,0.2651394009590149,0.7002472877502441,1.6563562154769897,-0.7614197134971619,-0.13748304545879364,0.2069
T,0.938977359477411,0.8885933263080937,0,0.23943065106868744,0.7796456217765808,1.8001054525375366,-0.8436723351478577,-0.13354939222335815,0.311
XYL,0.7671493470123161,0.8334103412041597,0.02527597382450482,0.2683694064617157,0.8436429500579834,1.7958990335464478,-0.8589764833450317,-0.11066293716430664,0.2068
CINF,0.7222470758612006,0.819813116497245,0.10438144235738389,0.2759932577610016,0.8898952603340149,1.9184926748275757,-0.8964869976043701,-0.21019181609153748,0.2138
NTRS,0.7595555665258102,0.8174009429460278,0.07386124972200472,0.2524106204509735,0.7498862147331238,1.7602041959762573,-0.831692636013031,-0.10666212439537048,0.3608
BRO,0.754910626896183,0.8281045751545284,0.03728909752553278,0.1942870020866394,0.5841265916824341,1.4045796394348145,-0.6841201186180115,-0.13862302899360657,0.1815
CAH,0.7855425896477405,0.8353277543630045,0.009979044007584073,0.292190283536911,0.9056912064552307,2.1392433643341064,-0.9891871213912964,-0.17222678661346436,0.1745
CSX,0.8835780780651998,0.8663712827920765,0.06217105295879502,0.2185172438621521,0.7291038036346436,1.62420654296875,-0.73017418384552,-0.13280579447746277,0.1956
WBA,0.8784675857130815,0.8263727494367687,0,0.23271679878234863,0.6788768172264099,1.5649977922439575,-0.7750633955001831,-0.12993532419204712,0.3478
QCOM,0.8537405177408347,0.8941529235543341,0.054551543489554224,0.281296044588089,0.8395800590515137,1.9061874151229858,-0.9026475548744202,-0.12749186158180237,0.3119
MCHP,0.825425040836844,0.853546161169587,0.056653147337273745,0.2825794517993927,0.7648842334747314,1.8641647100448608,-0.8697188496589661,-0.07609497755765915,0.3184
WAB,0.7288118026118945,0.8278705997825508,0.03773923846745481,0.31937679648399353,0.9567813277244568,2.1810104846954346,-1.0306315422058105,-0.20312853157520294,0.2014
AVB,0.7204841038897943,0.8348188432660847,0.03840765547534159,0.1812891662120819,0.7163931131362915,1.5823237895965576,-0.7556182742118835,-0.17313683032989502,0.1855
CMA,0.7813964011600293,0.7848443827807322,0.20031759954773093,0.26358088850975037,0.8906757235527039,1.9930564165115356,-0.9876562356948853,-0.12649860978126526,0.3907
PCAR,0.7866453263185077,0.8565985322540238,0.09009215977484167,0.2991759777069092,0.9128713607788086,2.0695481300354004,-0.9477634429931641,-0.22725926339626312,0.2127
TPR,0.8211380113188137,0.788212947420021,0.1388690094044454,0.31854358315467834,0.8880546689033508,1.9381375312805176,-0.93190598487854,-0.1320497691631317,0.3712
CHTR,0.7499848846101719,0.8675529062539137,0.07290947748839682,0.22510209679603577,0.7251756191253662,1.5694282054901123,-0.7812268733978271,-0.12088789790868759,0.3118
WY,0.80911468528258,0.832391820580682,0.027983272942631997,0.2571291923522949,0.9130516052246094,2.1244215965270996,-0.966054379940033,-0.18027779459953308,0.1611
KO,0.8860028240281129,0.9154844870843094,0.04353189974081107,0.2805311977863312,0.9386096000671387,2.0341053009033203,-0.9536378383636475,-0.19014571607112885,0.1615
ALLE,0.7262202310464397,0.7998885433268099,0.06202767476359393,0.22650420665740967,0.755313515663147,1.7065492868423462,-0.7857084274291992,-0.09010203927755356,0.2512
BBY,0.7857913887152168,0.8170472430699581,0.08632236760155805,0.24047181010246277,0.6166900992393494,1.3955769538879395,-0.7039574384689331,-0.1271728128194809,0.2294
CDAY,0.7550886361418255,0.8043695422014763,0.00046012270644359984,0.2967408001422882,0.8810294270515442,1.940867304801941,-0.9320703744888306,-0.22076956927776337,0.3231
PTC,0.7273012457726374,0.8233745419753151,0.013965154147371477,0.30709078907966614,0.8605025410652161,1.9437124729156494,-0.8590434789657593,-0.1298101544380188,0.1965
ANSS,0.7015209754270955,0.835762869187209,0.01925349390747252,0.29353800415992737,0.9107187986373901,2.0742714405059814,-0.9231029152870178,-0.13397590816020966,0.2576
ETSY,0.8123340737711185,0.796108381971759,0,0.23100052773952484,0.5704097151756287,1.42783784866333,-0.6743903160095215,-0.09749341011047363,0.4703
CME,0.7614513833000158,0.8741648189444856,0.04012079569166847,0.22795428335666656,0.8071097731590271,1.8430800437927246,-0.8482815623283386,-0.11206147819757462,0.1531
GM,0.8857421225433741,0.8528392487874977,0.23916693373640932,0.2505616247653961,0.9213437438011169,2.1257829666137695,-1.0271862745285034,-0.17778785526752472,0.2638
FITB,0.8323205683873935,0.8243368322529604,0.13265307069970914,0.2570541203022003,0.8153324723243713,1.730961799621582,-0.9004620313644409,-0.1436021775007248,0.2951
HUBB,0.7215298677224337,0.8181972180901206,0.04672864005825753,0.270229697227478,0.8525795936584473,1.950691819190979,-0.8567622900009155,-0.18816326558589935,0.2651
ODFL,0.721123971325223,0.8545931865515058,0.028648621873801502,0.2424689382314682,0.7444547414779663,1.611276626586914,-0.7202029228210449,-0.14589862525463104,0.2823
TFX,0.6779245874599691,0.8034899056060585,0.03696156972534005,0.19839540123939514,0.6645339727401733,1.5355045795440674,-0.7073394060134888,-0.11501772701740265,0.2217
PNW,0.7307917451685244,0.7975956040117861,0.04829545303622164,0.253979355096817,0.8927472233772278,1.9175183773040771,-0.8925977349281311,-0.16775380074977875,0.1896
LEN,0.785889031286141,0.8462575448717817,0.1124186271819472,0.2517547905445099,0.8885533213615417,2.0426957607269287,-0.901313066482544,-0.1469816118478775,0.2764
EPAM,0.6956810853716036,0.8154052031597214,0.033277941091122455,0.25083017349243164,0.7733789086341858,1.6995898485183716,-0.7457820773124695,-0.15996906161308289,0.3057
IEX,0.7085011455390201,0.8173721279738027,0.04165599231863502,0.2748618423938751,0.8220518827438354,1.8733797073364258,-0.897481381893158,-0.16047407686710358,0.1952
ETR,0.7674995855354322,0.8292837350672099,0.07068649451112301,0.21846814453601837,0.7730463147163391,1.8725230693817139,-0.9163964986801147,-0.1480085402727127,0.2028
LULU,0.7794484480432727,0.8610765956953887,0.01939058118031631,0.2697077989578247,0.7396317720413208,1.6512092351913452,-0.7670085430145264,-0.14703501760959625,0.2986
MTB,0.7402607009868958,0.8285657184851968,0.14230926438718913,0.30381688475608826,0.8817142248153687,2.004570722579956,-0.9678743481636047,-0.14251242578029633,0.2807
PEG,0.7943491539397225,0.8440982404667218,0.08822142519065752,0.23261986672878265,0.842330813407898,1.8958756923675537,-0.9578744173049927,-0.17766039073467255,0.194
CRM,0.825972248663927,0.9086806667390526,0.007711958355424881,0.2813519239425659,0.7489076852798462,1.711035966873169,-0.8001032471656799,-0.1122429296374321,0.2297
NXPI,0.7793376051631578,0.8576577637263092,0.0582208748617982,0.19454754889011383,0.7854169607162476,1.7896575927734375,-0.8204730153083801,-0.08043979108333588,0.3033
CLX,0.7686927824949236,0.8192500574967461,0.005495818149532749,0.29608049988746643,0.808093249797821,1.9474509954452515,-0.8851153254508972,-0.16913335025310516,0.2551
PSA,0.732550843208531,0.85601748701672,0.043038773243466076,0.22252033650875092,0.8226084113121033,1.958194613456726,-0.9350582957267761,-0.18321765959262848,0.2164
CB,0.7715470690332432,0.8801953556774571,0.07802002040535613,0.22826547920703888,0.7712745070457458,1.7286609411239624,-0.8229271769523621,-0.12125881761312485,0.2027
TECH,0.7420466728284432,0.801217802575403,0.025885557877777715,0.3138806223869324,0.9205272793769836,1.896309733390808,-0.9079016447067261,-0.17752432823181152,0.2706
TSCO,0.7523721559150499,0.8307987530219622,0.051384984629209554,0.2953645586967468,0.9065711498260498,2.0114941596984863,-0.9479480981826782,-0.22397154569625854,0.2178
PM,0.8149055687857772,0.8964193211219725,0.05627185880355224,0.22363188862800598,0.8327415585517883,1.8421343564987183,-0.8008907437324524,-0.11295522004365921,0.1631
DIS,0.8870721943646369,0.8996065473044795,0.014341130462554518,0.2599935233592987,0.7400022745132446,1.5919662714004517,-0.7970795631408691,-0.18540219962596893,0.239
AZO,0.6348388206948353,0.8565936005121497,0.051422775640990036,0.2620314657688141,0.9663143157958984,2.0782077312469482,-1.029489278793335,-0.18947851657867432,0.2111
MTD,0.6424973180021348,0.8321913829715152,0.038515199021898816,0.24445319175720215,0.7106835246086121,1.651781678199768,-0.7318535447120667,-0.1574268788099289,0.2479
NWS,0.7558339358559626,0.8118219027156571,0.011473962423920457,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085,0.2349
AVY,0.7000316345850823,0.8169812830315442,0.032774220427476776,0.2531256377696991,0.9011572599411011,2.037843942642212,-0.8968939781188965,-0.1549227237701416,0.1922
CPT,0.7301037432282723,0.8026111868076088,0.022524013977502113,0.17077089846134186,0.685936689376831,1.602913498878479,-0.736003041267395,-0.16071349382400513,0.208
JNJ,0.9076573047491907,0.9292906097669994,0.03521871437957216,0.2454053908586502,0.7819163799285889,1.750656008720398,-0.8525004386901855,-0.1692345291376114,0.1898
BIIB,0.7352762488114198,0.8486253103055322,0.07346693246023271,0.23573477566242218,0.7302824258804321,1.535295009613037,-0.7341594696044922,-0.10835744440555573,0.1882
HII,0.6702332639820898,0.8013511800245928,0.05556505409285799,0.3052390515804291,0.8557903170585632,1.9791429042816162,-0.9819491505622864,-0.16424697637557983,0.2338
WRK,0.8024583754258395,0.8027358779366823,0,0.26320600509643555,0.8471758961677551,2.022395133972168,-0.9228901863098145,-0.13202501833438873,0.282
NWSA,0.8022309633542198,0.812040054863391,0.011855904287758921,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085,0.235
HON,0.7973690001011807,0.8918351292501088,0.042700668696741856,0.21274948120117188,0.7637784481048584,1.687970757484436,-0.8110806941986084,-0.14786477386951447,0.1804
NEM,0.8691354733705143,0.8432911754086545,0,0.20171165466308594,0.6128037571907043,1.473137617111206,-0.6973038911819458,-0.08337870985269547,0.2947
AMD,0.9609253917772569,0.9049407385704045,0.0009799555002207349,0.2561051845550537,0.7692611217498779,1.6923929452896118,-0.8124938011169434,-0.12958277761936188,0.3993
AES,0.8586641386049041,0.8078717203958645,0,0.2260630577802658,0.7305824756622314,1.6485062837600708,-0.7776434421539307,-0.12537160515785217,0.3559
EXC,0.8328528155487829,0.8524921852815502,0.053007890330491476,0.24935823678970337,0.9661949276924133,2.2444167137145996,-1.0636156797409058,-0.15687523782253265,0.1755
CI,0.7556177374022307,0.8812287557286091,0.07030420135798189,0.2807180881500244,0.8363101482391357,1.8895272016525269,-0.8758798241615295,-0.13688145577907562,0.2403
FLT,0.7010111993706549,0.823322135513496,0.05239583903683873,0.2997494339942932,0.8700301051139832,1.8346010446548462,-0.874809205532074,-0.10703731328248978,0.232
PFG,0.7484621030449599,0.8226807285212733,0.08899428185040827,0.30474337935447693,1.0365961790084839,2.336864709854126,-1.14187490940094,-0.15649206936359406,0.2129
ORCL,0.8676016069360505,0.9220402326855986,0.031189261836566583,0.314943790435791,0.8977400660514832,1.9588799476623535,-0.9115040302276611,-0.11682968586683273,0.349
XEL,0.823129390509019,0.8461681144154833,0.0517778172439807,0.22425700724124908,0.7442188858985901,1.7646719217300415,-0.8233069777488708,-0.10721900314092636,0.1912
BAC,0.9473721988968639,0.912453390039419,0.12561576218544496,0.2710088789463043,0.7860537767410278,1.7483738660812378,-0.8786274790763855,-0.08927314728498459,0.2385
HSY,0.7611956070867836,0.8507887484118374,0.049417518184040624,0.29310211539268494,0.8870326280593872,2.062734603881836,-0.9489206075668335,-0.11174458265304565,0.1688
DFS,0.7933432504725288,0.8309862834549061,0.1548520249534747,0.21469473838806152,0.7772485613822937,1.7077689170837402,-0.8174371719360352,-0.09027118980884552,0.4353
NDAQ,0.7910739624344421,0.8353090216334081,0.044404618435554245,0.2175000011920929,0.8105592727661133,1.7621233463287354,-0.8022648096084595,-0.15644554793834686,0.2114
COST,0.7704781428917074,0.9159120528207282,0.025280797611187095,0.23321883380413055,0.760841965675354,1.7264679670333862,-0.8467708230018616,-0.14576299488544464,0.1485
BXP,0.763246261050125,0.8010423864814177,0.07180444719407607,0.21944838762283325,0.7255882620811462,1.6862828731536865,-0.8153868317604065,-0.17677655816078186,0.345
PFE,0.9209317391580571,0.9039912962221106,0.05854127095206722,0.0,0.0,0.0,0.0,0.0,0.2135
IFF,0.787564609768004,0.8253684410168337,0,0.26022231578826904,0.9535686373710632,2.0866732597351074,-1.0364917516708374,-0.21578538417816162,0.458
AWK,0.7495251972053179,0.8362105755349253,0.03721932211332055,0.22943733632564545,0.7979364395141602,1.8283923864364624,-0.8787329196929932,-0.1356724202632904,0.1987
CZR,0.7974700877005916,0.8022750150916749,0.07387387041311598,0.28056955337524414,0.71453857421875,1.6287891864776611,-0.7742967009544373,-0.16731224954128265,0.3981
KIM,0.8279537279116814,0.8090307513286411,0.03786666624256001,0.2148301750421524,0.7202191352844238,1.6712673902511597,-0.7829572558403015,-0.13312195241451263,0.2372
RL,0.7308218604400669,0.7938186157693965,0.06781279788890622,0.28140324354171753,0.8544387817382812,1.9308483600616455,-0.9094188809394836,-0.16139768064022064,0.2387
V,0.8336591249685124,0.9406179789662259,0.03394909753792997,0.2100953906774521,0.7708109021186829,1.643183946609497,-0.7732359170913696,-0.0748591497540474,0.1443
HCA,0.75481755438649,0.8673524620186085,0.08767978081457672,0.2537840008735657,0.8095913529396057,1.8631815910339355,-0.9208980202674866,-0.12208174169063568,0.2185
MCD,0.8001285989260493,0.9075105394323902,0.0423339681876316,0.2540874183177948,0.8381400108337402,1.9548771381378174,-0.9193925261497498,-0.14813412725925446,0.1403
CFG,0.8353112476968461,0.810726073423124,0.15437524292874166,0.24494251608848572,0.7940428853034973,1.778149962425232,-0.8879703283309937,-0.14639912545681,0.3518
KR,0.8258287315952351,0.8450710184283451,0.04937183474081737,0.3306170403957367,1.044596791267395,2.3036046028137207,-1.10414719581604,-0.2474871277809143,0.1792
AME,0.7394334309973173,0.845633842852872,0.038413362195597156,0.24075055122375488,0.8121911287307739,1.8574979305267334,-0.9212464690208435,-0.12355999648571014,0.1492
XRAY,0.7863650698402175,0.7870055687116058,0,0.22606909275054932,0.738978385925293,1.7343175411224365,-0.7783055305480957,-0.1335354447364807,0.2205
GRMN,0.7228664428391366,0.8314945261958705,0.04688176049636908,0.28224897384643555,0.9927646517753601,2.2221367359161377,-1.0587786436080933,-0.1953689008951187,0.1542
DHI,0.7953091480753479,0.8523569290794522,0.11820629978110558,0.30109071731567383,0.9599340558052063,2.280588150024414,-1.0688953399658203,-0.2405497282743454,0.2936
IP,0.7978772251492469,0.810065122004596,0.06300578682949715,0.26315170526504517,1.1407297849655151,2.5475616455078125,-1.1456336975097656,-0.29436880350112915,0.2257
MHK,0.7237713205930928,0.7823517241991391,0,0.22618533670902252,0.6954561471939087,1.7462849617004395,-0.8080746531486511,-0.18094535171985626,0.3042
APH,0.7899146439346882,0.8604618256578122,0.036569541499499675,0.28365907073020935,0.7063980102539062,1.6735957860946655,-0.8229667544364929,-0.15867874026298523,0.1765
CF,0.7833076559361993,0.8192693207639613,0.13194359780635853,0.2419460117816925,0.8030045628547668,1.7855682373046875,-0.814984142780304,-0.13883432745933533,0.3117
ROST,0.7878239338527652,0.853086432085713,0.03884536050436816,0.2527964115142822,0.7900659441947937,1.7424157857894897,-0.8855794072151184,-0.1598714143037796,0.2004
SHW,0.7615574351184171,0.8687031455318308,0.037264359289835215,0.22378645837306976,0.769366979598999,1.8713282346725464,-0.879112958908081,-0.18862766027450562,0.1982
PRU,0.7628090850848075,0.8466816745152638,0.017312797585349496,0.27267691493034363,0.927534818649292,2.0872433185577393,-1.0010251998901367,-0.15557800233364105,0.1916
CCI,0.808697803067295,0.8544338728054488,0.036382113185190704,0.21913385391235352,0.7281362414360046,1.7254891395568848,-0.8108863234519958,-0.10954346507787704,0.2713
DVA,0.7483781654566447,0.7925741218779633,0.06268093439346434,0.18132181465625763,0.6909344792366028,1.5869276523590088,-0.7629842162132263,-0.12549066543579102,0.4545
LYV,0.7732633190194449,0.8273539665408713,0.013120898981017863,0.22961314022541046,0.8910050392150879,1.9772695302963257,-0.9667670726776123,-0.18097707629203796,0.2554
CDW,0.7166529461853872,0.8398201516354287,0.03747732059943925,0.2903597354888916,0.8474156260490417,1.9789139032363892,-0.9596908688545227,-0.1277381032705307,0.1837
HWM,0.792425017337667,0.8275878149486618,0.03188828589557518,0.25302964448928833,0.7873910665512085,1.7579504251480103,-0.738764226436615,-0.21061044931411743,0.1837
HIG,0.7639179050289051,0.8317716469418625,0.09807096375709078,0.28685563802719116,0.8261221647262573,1.910849928855896,-0.8939664959907532,-0.1699797362089157,0.1905
LMT,0.7553412193315294,0.8882630775905906,0.06021969832099051,0.2621985971927643,0.7421429753303528,1.6522996425628662,-0.7524169683456421,-0.06617949903011322,0.217
ALB,0.7877681969412096,0.8179793820463008,0.2204250575414102,0.24584035575389862,0.8289703130722046,1.945807695388794,-0.9410853981971741,-0.10719634592533112,0.3987
TDG,0.6663114174882994,0.8590267904378783,0.02130192237068242,0.2377062886953354,0.6705472469329834,1.5112836360931396,-0.6997108459472656,-0.14285819232463837,0.1785
PWR,0.7445637551575184,0.8351749606694666,0.027721952695537136,0.24240808188915253,0.8744733929634094,1.8531676530838013,-0.8907840847969055,-0.1326753795146942,0.2538
STZ,0.7414693374993048,0.855811813872297,0.03525322887848621,0.2719937264919281,0.9142313599586487,2.0022716522216797,-1.0066667795181274,-0.17490391433238983,0.1897
INTC,0.9373652241904089,0.9007403608220674,0,0.264064759016037,0.8306808471679688,1.8758225440979004,-0.9124409556388855,-0.12909027934074402,0.3686
BK,0.8234771521632575,0.8477513109044282,0.09436463817294963,0.29376742243766785,0.8006225228309631,1.8328781127929688,-0.9090784192085266,-0.12583740055561066,0.2339
FANG,0.7787696611542391,0.8409320075669446,0.11893891737277729,0.2742270529270172,0.8970943689346313,2.018333911895752,-0.9828614592552185,-0.21886858344078064,0.2304
TGT,0.828865619131986,0.8613945030928375,0.06459902834017513,0.27079305052757263,0.9284238219261169,2.029395341873169,-1.0275285243988037,-0.18975400924682617,0.2349
CPRT,0.8154333624120296,0.8555814273652051,0.02786849592501279,0.2507905662059784,0.6838146448135376,1.519252896308899,-0.7192639112472534,-0.06842943280935287,0.2172
VLTO,0.8274360142808365,0.8231939555383542,0.04138418169112486,0.2955656051635742,0.8343289494514465,1.9039851427078247,-0.8792237639427185,-0.13355590403079987,Tip:
KEY,0.8870571620770495,0.8060221632724126,0.1079894714584907,0.259567528963089,0.778581976890564,1.783455729484558,-0.9125133752822876,-0.140268474817276,0.423
SLB,0.8538839934789244,0.8769058218791388,0.05064181665970932,0.3115592300891876,1.0772732496261597,2.5101444721221924,-1.157063364982605,-0.22300763428211212,0.2926
AFL,0.7897225042577947,0.8585775401396777,0.09266690630328636,0.3160395324230194,0.9753855466842651,2.228283166885376,-1.0659565925598145,-0.16880542039871216,0.1646
JBHT,0.731748247031754,0.8245342613088809,0.04234731506165261,0.2214963585138321,0.6966112852096558,1.6113648414611816,-0.7840370535850525,-0.08537300676107407,0.2699
VICI,0.8308009468556838,0.842337439221121,0.08261913224464451,0.22690114378929138,0.7521743774414062,1.7716223001480103,-0.8422545790672302,-0.12918208539485931,0.1774
ROL,0.8014985012058368,0.8251648707895292,0.021773347724064623,0.2407429814338684,0.803131103515625,1.7467107772827148,-0.7860141396522522,-0.13601753115653992,0.3103
URI,0.7252575993669553,0.8428276188723582,0.07614449361855842,0.27153101563453674,0.8173034191131592,1.9735102653503418,-0.9497666954994202,-0.14291693270206451,0.3162
PLD,0.7983345395676799,0.8836142250823776,0.029469733405003723,0.2562210261821747,0.7606235146522522,1.7758580446243286,-0.8212038278579712,-0.14279620349407196,0.2272
